,dealerHitRate,mlHitRate,MLWinShare,mlDistToCoverMean,mlDistToCoverStd,dealerDistToCoverMean,meanMLProfit,meanDealerProfit,meanRLReward,dealerD2TargetMean,MLD2TargetMean,MLD2TargetStd,meanMLSharpeRatio,meanDealerSharpeRatio,meanDealerSharpeRatioNoNeg,DealerNetInventoryDiff,MLNetInventoryDiff
0,24.36,18.42,25.84897364366218,1.46,1.7191184516096438,1.4,48.2,72.4,0.9732014257425718,2.44,2.95,3.0009039882097768,0.13,0.08,0.08,-91551625.08999991,-776221966.53
1,24.36,16.04,22.24216418597899,1.59,2.019557628865558,1.4,44.0,72.4,0.9793228910891068,2.44,2.32,2.028765596407949,0.12,0.08,0.08,-91551625.08999991,-994408931.31
2,24.36,29.9,35.78787614978771,1.44,1.683213090116903,1.4,60.3,72.4,0.9843417225742556,2.44,2.0,1.9078480562212463,0.14,0.08,0.08,-91551625.08999991,-535220147.15999997
3,24.36,33.07,33.212407226381785,1.5,1.799751970592852,1.4,57.2,72.4,0.9854374651485134,2.44,1.95,1.9634381282741495,0.14,0.08,0.08,-91551625.08999991,-420642848.9000001
4,24.36,37.62,37.834007355720004,1.54,1.82925471977151,1.4,38.4,72.4,0.9862709899009892,2.44,1.95,1.9718005682107833,0.21,0.08,0.08,-91551625.08999991,-484409835.0799999
5,24.36,37.43,27.210007112447617,1.7,1.799332767598917,1.4,42.2,72.4,0.9881729899009876,2.44,1.82,1.851573558052342,0.17,0.08,0.08,-91551625.08999991,682100805.72
6,24.36,16.24,14.215015684295112,1.77,1.95197698711828,1.4,28.1,72.4,0.9799608712871242,2.44,2.29,1.947191455283593,0.18,0.08,0.08,-91551625.08999991,-433685011.67
7,24.36,37.43,27.210007112447617,1.7,1.799332767598917,1.4,42.2,72.4,0.9881729899009876,2.44,1.82,1.851573558052342,0.17,0.08,0.08,-91551625.08999991,682100805.72
8,24.36,16.24,14.215015684295112,1.77,1.95197698711828,1.4,28.1,72.4,0.9799608712871242,2.44,2.29,1.947191455283593,0.18,0.08,0.08,-91551625.08999991,-433685011.67
9,24.36,37.43,27.210007112447617,1.7,1.799332767598917,1.4,42.2,72.4,0.9881729899009876,2.44,1.82,1.851573558052342,0.17,0.08,0.08,-91551625.08999991,682100805.72
10,24.36,16.24,14.215015684295112,1.77,1.95197698711828,1.4,28.1,72.4,0.9799608712871242,2.44,2.29,1.947191455283593,0.18,0.08,0.08,-91551625.08999991,-433685011.67
11,24.36,37.43,27.210007112447617,1.7,1.799332767598917,1.4,42.2,72.4,0.9881729899009876,2.44,1.82,1.851573558052342,0.17,0.08,0.08,-91551625.08999991,682100805.72
12,24.36,16.24,14.215015684295112,1.77,1.95197698711828,1.4,28.1,72.4,0.9799608712871242,2.44,2.29,1.947191455283593,0.18,0.08,0.08,-91551625.08999991,-433685011.67
13,24.36,37.43,27.210007112447617,1.7,1.799332767598917,1.4,42.2,72.4,0.9881729899009876,2.44,1.82,1.851573558052342,0.17,0.08,0.08,-91551625.08999991,682100805.72
14,24.36,16.24,14.215015684295112,1.77,1.95197698711828,1.4,28.1,72.4,0.9799608712871242,2.44,2.29,1.947191455283593,0.18,0.08,0.08,-91551625.08999991,-433685011.67
15,24.36,37.43,27.210007112447617,1.7,1.799332767598917,1.4,42.2,72.4,0.9881729899009876,2.44,1.82,1.851573558052342,0.17,0.08,0.08,-91551625.08999991,682100805.72
16,24.36,16.24,14.215015684295112,1.77,1.95197698711828,1.4,28.1,72.4,0.9799608712871242,2.44,2.29,1.947191455283593,0.18,0.08,0.08,-91551625.08999991,-433685011.67
17,24.36,37.43,27.210007112447617,1.7,1.799332767598917,1.4,42.2,72.4,0.9881729899009876,2.44,1.82,1.851573558052342,0.17,0.08,0.08,-91551625.08999991,682100805.72
18,24.36,16.24,14.215015684295112,1.77,1.95197698711828,1.4,28.1,72.4,0.9799608712871242,2.44,2.29,1.947191455283593,0.18,0.08,0.08,-91551625.08999991,-433685011.67
19,24.36,37.43,27.210007112447617,1.7,1.799332767598917,1.4,42.2,72.4,0.9881729899009876,2.44,1.82,1.851573558052342,0.17,0.08,0.08,-91551625.08999991,682100805.72
