,dealerHitRate,mlHitRate,MLWinShare,mlDistToCoverMean,mlDistToCoverStd,dealerDistToCoverMean,meanMLProfit,meanDealerProfit,meanRLReward,dealerD2TargetMean,MLD2TargetMean,MLD2TargetStd,meanMLSharpeRatio,meanDealerSharpeRatio,meanDealerSharpeRatioNoNeg,DealerNetInventoryDiff,MLNetInventoryDiff
0,24.36,32.08,33.702369418395136,1.53,1.778921835284637,1.4,50.2,72.4,0.9874120790098981,2.44,1.75,1.8375028804770488,0.24,0.08,0.08,-91551625.08999991,-430598203.48
1,24.36,33.66,41.53416781200149,1.42,1.8603424534618642,1.4,54.0,72.4,0.9873433364356431,2.44,1.74,1.9217279801581746,0.19,0.08,0.08,-91551625.08999991,-858979441.98
2,24.36,22.77,26.3070950752626,1.65,1.9413407762491348,1.4,38.3,72.4,0.9836544705940554,2.44,2.01,1.8656600927733125,0.21,0.08,0.08,-91551625.08999991,-809313136.9200001
3,24.36,22.38,41.554686923857545,1.52,1.748467999481616,1.4,-12.2,72.4,0.9749810347524719,2.44,2.84,2.2540316740945725,-0.1,0.08,0.08,-91551625.08999991,-2438053208.9500003
4,24.36,31.29,34.95532602259441,1.44,1.7327828636305078,1.4,53.4,72.4,0.9846457623762347,2.44,1.98,1.9415452229136783,0.12,0.08,0.08,-91551625.08999991,-602527805.01
5,24.36,38.81,35.4318230544388,1.53,1.7539221038672153,1.4,46.1,72.4,0.9883286882178207,2.44,1.76,1.9556075725468784,0.24,0.08,0.08,-91551625.08999991,-1018250519.8700002
6,24.36,22.18,33.70658671531792,1.57,1.9040515144195451,1.4,54.0,72.4,0.982863757524751,2.44,2.06,1.933609772659059,0.15,0.08,0.08,-91551625.08999991,-1383697327.8799999
7,24.36,29.9,42.484135386238925,1.5,1.7361688170786742,1.4,60.0,72.4,0.9835895199009894,2.44,2.09,2.006722446872705,0.17,0.08,0.08,-91551625.08999991,-1345341074.38
8,24.36,30.1,32.713510068906416,1.59,1.93415623329418,1.4,57.7,72.4,0.9863998763366307,2.44,1.84,1.9327303562052687,0.2,0.08,0.08,-91551625.08999991,-301943790.75
9,24.36,33.07,37.03441285576724,1.57,1.8069827821738402,1.4,41.6,72.4,0.9845284505940579,2.44,2.06,1.9705556369059007,0.23,0.08,0.08,-91551625.08999991,-587922041.4599999
10,24.36,19.8,29.54340883500214,1.57,1.9182507680436882,1.4,33.9,72.4,0.9785112329702947,2.44,2.46,2.1023940182422556,0.16,0.08,0.08,-91551625.08999991,-1428943491.3700001
11,24.36,16.83,33.75318319171576,1.58,1.9710542295729283,1.4,18.8,72.4,0.9722025894059388,2.44,3.04,2.4154810529064035,0.11,0.08,0.08,-91551625.08999991,-1398107124.1799998
12,24.36,31.49,33.831687610958774,1.61,1.809494122486303,1.4,58.4,72.4,0.9871567773267318,2.44,1.79,1.845398705370291,0.17,0.08,0.08,-91551625.08999991,-778571102.62
13,24.36,18.81,12.349561680094338,1.74,1.970369280067517,1.4,37.6,72.4,0.9820300988118761,2.44,2.12,1.849530537635555,0.15,0.08,0.08,-91551625.08999991,108938134.95999998
14,24.36,28.71,13.147866905958864,1.63,1.9516113041589864,1.4,28.2,72.4,0.9845201188118784,2.44,2.01,1.9541954623237645,0.12,0.08,0.08,-91551625.08999991,56575827.59000003
15,24.36,16.44,18.13577438080102,1.65,1.9976107081092214,1.4,35.7,72.4,0.979884425742571,2.44,2.28,1.901076099090249,0.14,0.08,0.08,-91551625.08999991,-241388577.54000014
16,24.36,26.73,23.722014106361875,1.61,1.8629374998038886,1.4,54.5,72.4,0.9844923265346509,2.44,1.98,1.9148549280074902,0.16,0.08,0.08,-91551625.08999991,-244764751.3499999
17,24.36,28.71,13.147866905958864,1.63,1.9516113041589864,1.4,28.2,72.4,0.9845201188118784,2.44,2.01,1.9541954623237645,0.12,0.08,0.08,-91551625.08999991,56575827.59000003
18,24.36,20.0,24.0818617386077,1.67,2.0029015321761436,1.4,40.4,72.4,0.982437693069304,2.44,2.09,1.9286545641095085,0.19,0.08,0.08,-91551625.08999991,-881799237.03
19,24.36,44.75,41.83661393406582,1.62,1.8188303723193338,1.4,55.7,72.4,0.9899260745544544,2.44,1.73,1.9247818138782322,0.19,0.08,0.08,-91551625.08999991,-378959055.7899997
