,State,State_index,Action,Reward,Next_State
1433,"[0, 1, 1, 0, 1, 7, 0, 1]",2621,49,0.0,8809
1434,"[1, 0, 1, 0, 3, 2, 0, 1]",8809,57,0.0,19561
1435,"[2, 1, 2, 0, 3, 2, 0, 1]",19561,38,0.008000000000009777,10871
1436,"[1, 1, 1, 0, 3, 5, 1, 1]",10871,51,0.0,22574
1437,"[2, 3, 0, 0, 1, 3, 1, 0]",22574,61,0.0,2125
1438,"[0, 1, 0, 0, 2, 3, 0, 1]",2125,49,0.01999999999999602,30289
1439,"[3, 2, 3, 0, 2, 4, 0, 1]",30289,129,0.0,13547
1440,"[1, 2, 2, 1, 3, 2, 1, 1]",13547,42,0.012999999999991019,22601
1441,"[2, 3, 0, 0, 2, 2, 0, 1]",22601,37,0.0,1664
1442,"[0, 0, 3, 1, 0, 0, 0, 0]",1664,94,0.0,14890
1443,"[1, 3, 1, 0, 1, 2, 1, 0]",14890,40,0.0,7318
1444,"[0, 3, 2, 1, 0, 5, 1, 0]",7318,53,0.0,19561
1445,"[2, 1, 2, 0, 3, 2, 0, 1]",19561,57,0.0,10331
1446,"[1, 1, 0, 0, 2, 6, 1, 1]",10331,63,0.03300000000000125,6705
1447,"[0, 3, 1, 0, 1, 4, 0, 1]",6705,48,0.0,3594
1448,"[0, 1, 3, 0, 0, 2, 1, 0]",3594,82,0.0,11274
1449,"[1, 1, 2, 0, 0, 2, 1, 0]",11274,61,0.0,1649
1450,"[0, 0, 3, 0, 3, 4, 0, 1]",1649,109,0.0799999999999983,11305
1451,"[1, 1, 2, 0, 1, 2, 0, 1]",11305,42,0.0,5660
1452,"[0, 2, 3, 0, 0, 7, 0, 0]",5660,46,0.016000000000005343,21552
1453,"[2, 2, 2, 0, 1, 4, 0, 0]",21552,52,0.0,12842
1454,"[1, 2, 1, 0, 1, 2, 1, 0]",12842,41,0.0,4701
1455,"[0, 2, 1, 0, 2, 7, 0, 1]",4701,28,-0.0010000000000047748,15400
1456,"[1, 3, 2, 0, 1, 2, 0, 0]",15400,58,0.0,14896
1457,"[1, 3, 1, 0, 1, 4, 0, 0]",14896,90,0.0,8829
1458,"[1, 0, 1, 0, 3, 7, 0, 1]",8829,64,0.0,9738
1459,"[1, 0, 3, 0, 0, 2, 1, 0]",9738,72,0.0,6737
1460,"[0, 3, 1, 0, 2, 4, 0, 1]",6737,72,0.0,2608
1461,"[0, 1, 1, 0, 1, 4, 0, 0]",2608,43,0.01300000000000523,30331
1462,"[3, 2, 3, 0, 3, 6, 1, 1]",30331,33,0.0030000000000001137,19059
1463,"[2, 1, 1, 0, 3, 4, 1, 1]",19059,23,0.0,18507
1464,"[2, 1, 0, 0, 2, 2, 1, 1]",18507,125,0.0,6706
1465,"[0, 3, 1, 0, 1, 4, 1, 0]",6706,82,0.0,7208
1466,"[0, 3, 2, 0, 1, 2, 0, 0]",7208,40,0.01099999999999568,25127
1467,"[3, 0, 1, 0, 1, 1, 1, 1]",25127,51,0.0,18027
1469,"[2, 0, 3, 0, 3, 2, 1, 1]",18027,48,0.0,13419
1470,"[1, 2, 2, 0, 3, 2, 1, 1]",13419,37,0.007000000000005002,12846
1471,"[1, 2, 1, 0, 1, 3, 1, 0]",12846,72,0.0,1655
1472,"[0, 0, 3, 0, 3, 5, 1, 1]",1655,76,0.0,617
1473,"[0, 0, 1, 0, 3, 2, 0, 1]",617,47,0.0,25126
1474,"[3, 0, 1, 0, 1, 1, 1, 0]",25126,44,0.014000000000010004,17659
1475,"[2, 0, 2, 1, 3, 6, 1, 1]",17659,30,0.0,28763
1476,"[3, 2, 0, 0, 2, 6, 1, 1]",28763,37,0.0,5662
1477,"[0, 2, 3, 0, 0, 7, 1, 0]",5662,61,0.03100000000000591,26215
1478,"[3, 0, 3, 0, 3, 1, 1, 1]",26215,30,0.000999999999990564,13854
1479,"[1, 2, 3, 0, 0, 7, 1, 0]",13854,58,0.0,2125
1480,"[0, 1, 0, 0, 2, 3, 0, 1]",2125,49,0.01999999999999602,5150
1481,"[0, 2, 2, 0, 0, 7, 1, 0]",5150,40,0.0,31770
1482,"[3, 3, 2, 0, 0, 6, 1, 0]",31770,22,-0.007000000000005002,9856
1483,"[1, 0, 3, 1, 0, 0, 0, 0]",9856,54,0.0,16489
1484,"[2, 0, 0, 0, 3, 2, 0, 1]",16489,70,0.0,5355
1485,"[0, 2, 2, 1, 3, 2, 1, 1]",5355,42,0.0,19049
1486,"[2, 1, 1, 0, 3, 2, 0, 1]",19049,39,0.0,27229
1487,"[3, 1, 1, 0, 2, 7, 0, 1]",27229,28,0.0,10345
1488,"[1, 1, 0, 0, 3, 2, 0, 1]",10345,41,0.01100000000000989,31303
1489,"[3, 3, 1, 0, 2, 1, 1, 1]",31303,51,0.0,31802
1490,"[3, 3, 2, 0, 1, 6, 1, 0]",31802,66,0.0,22619
1491,"[2, 3, 0, 0, 2, 6, 1, 1]",22619,33,0.0030000000000001137,8266
1492,"[1, 0, 0, 0, 2, 2, 1, 0]",8266,69,0.0,21514
1493,"[2, 2, 2, 0, 0, 2, 1, 0]",21514,36,0.006999999999990791,8744
1494,"[1, 0, 1, 0, 1, 2, 0, 0]",8744,72,0.0,2685
1496,"[0, 1, 1, 0, 3, 7, 0, 1]",2685,41,0.01100000000000989,3827
1497,"[0, 1, 3, 1, 3, 4, 1, 1]",3827,36,0.006999999999990791,3090
1498,"[0, 1, 2, 0, 0, 4, 1, 0]",3090,45,0.0,21243
1499,"[2, 2, 1, 1, 3, 6, 1, 1]",21243,45,0.0,6705
1500,"[0, 3, 1, 0, 1, 4, 0, 1]",6705,72,0.0,4138
1501,"[0, 2, 0, 0, 1, 2, 1, 0]",4138,66,0.0,12367
1502,"[1, 2, 0, 0, 2, 3, 1, 1]",12367,75,0.0,9758
1503,"[1, 0, 3, 0, 0, 7, 1, 0]",9758,86,0.0,18050
1504,"[2, 0, 3, 1, 0, 0, 1, 0]",18050,77,0.0,19986
1505,"[2, 1, 3, 0, 0, 4, 1, 0]",19986,49,0.01999999999999602,7216
1506,"[0, 3, 2, 0, 1, 4, 0, 0]",7216,82,0.0,1550
1507,"[0, 0, 3, 0, 0, 3, 1, 0]",1550,49,0.01999999999999602,12846
1508,"[1, 2, 1, 0, 1, 3, 1, 0]",12846,145,0.0,28795
1509,"[3, 2, 0, 0, 3, 6, 1, 1]",28795,37,0.0,4655
1510,"[0, 2, 1, 0, 1, 3, 1, 1]",4655,61,0.0,31792
1511,"[3, 3, 2, 0, 1, 4, 0, 0]",31792,78,0.0,24657
1513,"[3, 0, 0, 0, 2, 4, 0, 1]",24657,130,0.0,30331
1514,"[3, 2, 3, 0, 3, 6, 1, 1]",30331,60,0.0,23082
1515,"[2, 3, 1, 0, 1, 2, 1, 0]",23082,48,0.0,14079
1516,"[1, 2, 3, 1, 3, 7, 1, 1]",14079,67,0.03700000000000614,25707
1517,"[3, 0, 2, 0, 3, 2, 1, 1]",25707,79,0.0,4189
1518,"[0, 2, 0, 0, 2, 7, 0, 1]",4189,33,0.0030000000000001137,14417
1519,"[1, 3, 0, 0, 2, 4, 0, 1]",14417,25,-0.0049999999999954525,9961
1520,"[1, 0, 3, 1, 3, 2, 0, 1]",9961,39,0.009000000000000341,9738
1521,"[1, 0, 3, 0, 0, 2, 1, 0]",9738,103,0.0,2108
1523,"[0, 1, 0, 0, 1, 7, 0, 0]",2108,51,0.0,23099
1524,"[2, 3, 1, 0, 1, 6, 1, 1]",23099,51,0.021000000000000796,14908
1525,"[1, 3, 1, 0, 1, 7, 0, 0]",14908,54,0.0,5373
1526,"[0, 2, 2, 1, 3, 7, 0, 1]",5373,35,0.005000000000009663,9738
1527,"[1, 0, 3, 0, 0, 2, 1, 0]",9738,102,0.0,3606
1528,"[0, 1, 3, 0, 0, 5, 1, 0]",3606,58,0.028999999999996362,25703
1529,"[3, 0, 2, 0, 3, 1, 1, 1]",25703,40,0.0,5180
1530,"[0, 2, 2, 0, 1, 7, 0, 0]",5180,52,0.022999999999996135,13387
1531,"[1, 2, 2, 0, 2, 2, 1, 1]",13387,39,0.009000000000000341,2687
1532,"[0, 1, 1, 0, 3, 7, 1, 1]",2687,39,0.0,6704
1533,"[0, 3, 1, 0, 1, 4, 0, 0]",6704,39,0.0,5660
1534,"[0, 2, 3, 0, 0, 7, 0, 0]",5660,61,0.0,21051
1535,"[2, 2, 1, 0, 1, 6, 1, 1]",21051,72,0.0,12840
1536,"[1, 2, 1, 0, 1, 2, 0, 0]",12840,60,0.030000000000001137,25723
1537,"[3, 0, 2, 0, 3, 6, 1, 1]",25723,58,0.0,4175
1538,"[0, 2, 0, 0, 2, 3, 1, 1]",4175,61,0.0,17658
1539,"[2, 0, 2, 1, 3, 6, 1, 0]",17658,42,0.0,3082
1540,"[0, 1, 2, 0, 0, 2, 1, 0]",3082,19,0.0,18064
1542,"[2, 0, 3, 1, 0, 4, 0, 0]",18064,169,0.0,12913
1543,"[1, 2, 1, 0, 3, 4, 0, 1]",12913,138,0.0,7228
1544,"[0, 3, 2, 0, 1, 7, 0, 0]",7228,83,0.0,12375
1545,"[1, 2, 0, 0, 2, 5, 1, 1]",12375,49,0.0,81
1546,"[0, 0, 0, 0, 2, 4, 0, 1]",81,85,0.0,8267
1547,"[1, 0, 0, 0, 2, 2, 1, 1]",8267,43,0.0,1682
1548,"[0, 0, 3, 1, 0, 4, 1, 0]",1682,94,0.0,23087
1549,"[2, 3, 1, 0, 1, 3, 1, 1]",23087,51,0.0,2620
1550,"[0, 1, 1, 0, 1, 7, 0, 0]",2620,63,0.0,3179
1551,"[0, 1, 2, 0, 3, 2, 1, 1]",3179,51,0.0,17946
1552,"[2, 0, 3, 0, 0, 6, 1, 0]",17946,108,0.0,1566
1553,"[0, 0, 3, 0, 0, 7, 1, 0]",1566,66,0.0,21051
1554,"[2, 2, 1, 0, 1, 6, 1, 1]",21051,28,0.0,29235
1555,"[3, 2, 1, 0, 1, 4, 1, 1]",29235,50,0.0,30791
1556,"[3, 3, 0, 0, 2, 1, 1, 1]",30791,42,0.0,13356
1557,"[1, 2, 2, 0, 1, 3, 0, 0]",13356,40,0.01099999999999568,10345
1558,"[1, 1, 0, 0, 3, 2, 0, 1]",10345,84,0.0,3179
1559,"[0, 1, 2, 0, 3, 2, 1, 1]",3179,30,0.0,2141
1560,"[0, 1, 0, 0, 2, 7, 0, 1]",2141,37,0.007999999999995566,1554
1561,"[0, 0, 3, 0, 0, 4, 1, 0]",1554,112,0.0,21755
1562,"[2, 2, 2, 1, 3, 6, 1, 1]",21755,55,0.0,14415
1563,"[1, 3, 0, 0, 2, 3, 1, 1]",14415,129,0.0,24657
1564,"[3, 0, 0, 0, 2, 4, 0, 1]",24657,33,0.0,1609
1565,"[0, 0, 3, 0, 2, 2, 0, 1]",1609,52,0.0,17922
1566,"[2, 0, 3, 0, 0, 0, 1, 0]",17922,60,0.0,6737
1567,"[0, 3, 1, 0, 2, 4, 0, 1]",6737,36,0.0,23121
1568,"[2, 3, 1, 0, 2, 4, 0, 1]",23121,46,0.0,2131
1569,"[0, 1, 0, 0, 2, 4, 1, 1]",2131,67,0.0,18539
1570,"[2, 1, 0, 0, 3, 2, 1, 1]",18539,22,-0.007999999999995566,9730
1571,"[1, 0, 3, 0, 0, 0, 1, 0]",9730,118,0.0,18043
1572,"[2, 0, 3, 0, 3, 6, 1, 1]",18043,107,0.0,115
1574,"[0, 0, 0, 0, 3, 4, 1, 1]",115,38,0.0,15882
1575,"[1, 3, 3, 0, 0, 2, 1, 0]",15882,68,0.0,2620
1576,"[0, 1, 1, 0, 1, 7, 0, 0]",2620,37,0.0,10280
1577,"[1, 1, 0, 0, 1, 2, 0, 0]",10280,33,0.003999999999990678,17011
1578,"[2, 0, 1, 0, 3, 4, 1, 1]",17011,36,0.0,5233
1579,"[0, 2, 2, 0, 3, 4, 0, 1]",5233,30,0.0,17930
1581,"[2, 0, 3, 0, 0, 2, 1, 0]",17930,50,0.0,14890
1582,"[1, 3, 1, 0, 1, 2, 1, 0]",14890,39,0.0,13834
1583,"[1, 2, 3, 0, 0, 2, 1, 0]",13834,43,0.01300000000000523,21032
1584,"[2, 2, 1, 0, 1, 2, 0, 0]",21032,43,0.01300000000000523,6202
1585,"[0, 3, 0, 0, 1, 6, 1, 0]",6202,84,0.054000000000002046,81
1586,"[0, 0, 0, 0, 2, 4, 0, 1]",81,99,0.0,1680
1587,"[0, 0, 3, 1, 0, 4, 0, 0]",1680,106,0.0,11369
1589,"[1, 1, 2, 0, 3, 2, 0, 1]",11369,19,0.0,24667
1590,"[3, 0, 0, 0, 2, 6, 1, 1]",24667,63,0.0,1149
1591,"[0, 0, 2, 0, 3, 7, 0, 1]",1149,51,0.0,1137
1593,"[0, 0, 2, 0, 3, 4, 0, 1]",1137,70,0.0,7208
1594,"[0, 3, 2, 0, 1, 2, 0, 0]",7208,40,0.01099999999999568,15406
1595,"[1, 3, 2, 0, 1, 3, 1, 0]",15406,114,0.0,3697
1596,"[0, 1, 3, 0, 3, 4, 0, 1]",3697,23,0.0,26215
1597,"[3, 0, 3, 0, 3, 1, 1, 1]",26215,51,0.021000000000000796,3179
1598,"[0, 1, 2, 0, 3, 2, 1, 1]",3179,40,0.0,26682
1599,"[3, 1, 0, 0, 1, 6, 1, 0]",26682,76,0.046999999999997044,5648
1600,"[0, 2, 3, 0, 0, 4, 0, 0]",5648,75,0.0,3185
1601,"[0, 1, 2, 0, 3, 4, 0, 1]",3185,100,0.0,6717
1602,"[0, 3, 1, 0, 1, 7, 0, 1]",6717,40,0.0,14888
1603,"[1, 3, 1, 0, 1, 2, 0, 0]",14888,45,0.0,13547
1604,"[1, 2, 2, 1, 3, 2, 1, 1]",13547,35,0.0,14922
1605,"[1, 3, 1, 0, 2, 2, 1, 0]",14922,44,0.0,13393
1606,"[1, 2, 2, 0, 2, 4, 0, 1]",13393,90,0.0,19984
1607,"[2, 1, 3, 0, 0, 4, 0, 0]",19984,90,0.0,4721
1608,"[0, 2, 1, 0, 3, 4, 0, 1]",4721,57,0.0,13431
1609,"[1, 2, 2, 0, 3, 5, 1, 1]",13431,51,0.0,14888
1610,"[1, 3, 1, 0, 1, 2, 0, 0]",14888,42,0.0,93
1611,"[0, 0, 0, 0, 2, 7, 0, 1]",93,33,0.0030000000000001137,14898
1612,"[1, 3, 1, 0, 1, 4, 1, 0]",14898,52,0.0,1678
1613,"[0, 0, 3, 1, 0, 3, 1, 0]",1678,62,0.03200000000001069,18171
1614,"[2, 0, 3, 1, 3, 6, 1, 1]",18171,76,0.0,10857
1615,"[1, 1, 1, 0, 3, 2, 0, 1]",10857,40,0.01099999999999568,12840
1616,"[1, 2, 1, 0, 1, 2, 0, 0]",12840,31,0.0,1137
1617,"[0, 0, 2, 0, 3, 4, 0, 1]",1137,54,0.024999999999991473,14927
1618,"[1, 3, 1, 0, 2, 3, 1, 1]",14927,72,0.0,7216
1619,"[0, 3, 2, 0, 1, 4, 0, 0]",7216,39,0.0,113
1620,"[0, 0, 0, 0, 3, 4, 0, 1]",113,79,0.0,25179
1621,"[3, 0, 1, 0, 2, 6, 1, 1]",25179,31,0.001999999999995339,2173
1622,"[0, 1, 0, 0, 3, 7, 0, 1]",2173,137,0.0,23568
1623,"[2, 3, 2, 0, 0, 4, 0, 0]",23568,75,0.0,3594
1624,"[0, 1, 3, 0, 0, 2, 1, 0]",3594,99,0.0,25638
1625,"[3, 0, 2, 0, 1, 1, 1, 0]",25638,58,0.0,5715
1627,"[0, 2, 3, 0, 2, 4, 1, 1]",5715,72,0.0,7708
1628,"[0, 3, 3, 0, 0, 7, 0, 0]",7708,46,0.016999999999995907,7216
1629,"[0, 3, 2, 0, 1, 4, 0, 0]",7216,40,0.0,4191
1630,"[0, 2, 0, 0, 2, 7, 1, 1]",4191,40,0.0,5751
1631,"[0, 2, 3, 0, 3, 5, 1, 1]",5751,167,0.0,2667
1632,"[0, 1, 1, 0, 3, 2, 1, 1]",2667,52,0.0,30791
1633,"[3, 3, 0, 0, 2, 1, 1, 1]",30791,37,0.007999999999995566,18066
1634,"[2, 0, 3, 1, 0, 4, 1, 0]",18066,11,0.0,26122
1635,"[3, 0, 3, 0, 0, 2, 1, 0]",26122,73,0.0,2131
1636,"[0, 1, 0, 0, 2, 4, 1, 1]",2131,25,-0.0049999999999954525,29232
1637,"[3, 2, 1, 0, 1, 4, 0, 0]",29232,58,0.0,8250
1638,"[1, 0, 0, 0, 1, 6, 1, 0]",8250,38,0.0,15402
1639,"[1, 3, 2, 0, 1, 2, 1, 0]",15402,49,0.0,24090
1640,"[2, 3, 3, 0, 0, 6, 1, 0]",24090,40,0.0,17938
1641,"[2, 0, 3, 0, 0, 4, 1, 0]",17938,40,0.010000000000005116,29255
1642,"[3, 2, 1, 0, 2, 1, 1, 1]",29255,55,0.0,9858
1643,"[1, 0, 3, 1, 0, 0, 1, 0]",9858,114,0.0,6742
1644,"[0, 3, 1, 0, 2, 5, 1, 0]",6742,66,0.0,26130
1646,"[3, 0, 3, 0, 0, 4, 1, 0]",26130,17,-0.012999999999991019,7214
1647,"[0, 3, 2, 0, 1, 3, 1, 0]",7214,60,0.0,4177
1648,"[0, 2, 0, 0, 2, 4, 0, 1]",4177,13,-0.016000000000005343,5180
1649,"[0, 2, 2, 0, 1, 7, 0, 0]",5180,49,0.0,12879
1650,"[1, 2, 1, 0, 2, 3, 1, 1]",12879,96,0.0,12027
1651,"[1, 1, 3, 1, 3, 6, 1, 1]",12027,46,0.0,19051
1652,"[2, 1, 1, 0, 3, 2, 1, 1]",19051,28,-0.001999999999995339,10315
1653,"[1, 1, 0, 0, 2, 2, 1, 1]",10315,69,0.0,2621
1654,"[0, 1, 1, 0, 1, 7, 0, 1]",2621,39,0.0,6696
1655,"[0, 3, 1, 0, 1, 2, 0, 0]",6696,99,0.0,19978
1656,"[2, 1, 3, 0, 0, 2, 1, 0]",19978,102,0.0,3602
1657,"[0, 1, 3, 0, 0, 4, 1, 0]",3602,49,0.019000000000005457,22609
1659,"[2, 3, 0, 0, 2, 4, 0, 1]",22609,42,0.0,4691
1660,"[0, 2, 1, 0, 2, 4, 1, 1]",4691,63,0.0,5138
1661,"[0, 2, 2, 0, 0, 4, 1, 0]",5138,63,0.033999999999991815,28753
1662,"[3, 2, 0, 0, 2, 4, 0, 1]",28753,37,0.0,10857
1663,"[1, 1, 1, 0, 3, 2, 0, 1]",10857,40,0.0,3094
1664,"[0, 1, 2, 0, 0, 5, 1, 0]",3094,54,0.02400000000000091,29255
1665,"[3, 2, 1, 0, 2, 1, 1, 1]",29255,60,0.0,15370
1666,"[1, 3, 2, 0, 0, 2, 1, 0]",15370,13,0.0,27751
1667,"[3, 1, 2, 0, 3, 1, 1, 1]",27751,40,0.0,7186
1668,"[0, 3, 2, 0, 0, 4, 1, 0]",7186,135,0.0,2621
1669,"[0, 1, 1, 0, 1, 7, 0, 1]",2621,73,0.0,21105
1670,"[2, 2, 1, 0, 3, 4, 0, 1]",21105,109,0.0,6688
1671,"[0, 3, 1, 0, 1, 0, 0, 0]",6688,40,0.01099999999999568,14894
1672,"[1, 3, 1, 0, 1, 3, 1, 0]",14894,124,0.0,19563
1673,"[2, 1, 2, 0, 3, 2, 1, 1]",19563,25,0.0,11369
1674,"[1, 1, 2, 0, 3, 2, 0, 1]",11369,51,0.0,15360
1675,"[1, 3, 2, 0, 0, 0, 0, 0]",15360,37,0.0,16475
1676,"[2, 0, 0, 0, 2, 6, 1, 1]",16475,24,0.0,17930
1677,"[2, 0, 3, 0, 0, 2, 1, 0]",17930,49,0.01999999999999602,14382
1678,"[1, 3, 0, 0, 1, 3, 1, 0]",14382,128,0.0,6716
1679,"[0, 3, 1, 0, 1, 7, 0, 0]",6716,64,0.0,13322
1680,"[1, 2, 2, 0, 0, 2, 1, 0]",13322,39,0.009000000000000341,7240
1681,"[0, 3, 2, 0, 2, 2, 0, 0]",7240,41,0.0,4715
1682,"[0, 2, 1, 0, 3, 2, 1, 1]",4715,40,0.01099999999999568,595
1683,"[0, 0, 1, 0, 2, 4, 1, 1]",595,51,0.0,5245
1684,"[0, 2, 2, 0, 3, 7, 0, 1]",5245,40,0.0,14394
1685,"[1, 3, 0, 0, 1, 6, 1, 0]",14394,54,0.0,4169
1686,"[0, 2, 0, 0, 2, 2, 0, 1]",4169,41,0.0,2687
1687,"[0, 1, 1, 0, 3, 7, 1, 1]",2687,39,0.0,18478
1689,"[2, 1, 0, 0, 1, 3, 1, 0]",18478,73,0.0,1558
1690,"[0, 0, 3, 0, 0, 5, 1, 0]",1558,88,0.0,2675
1691,"[0, 1, 1, 0, 3, 4, 1, 1]",2675,55,0.0,9886
1692,"[1, 0, 3, 1, 0, 7, 1, 0]",9886,56,0.0,5150
1693,"[0, 2, 2, 0, 0, 7, 1, 0]",5150,55,0.025000000000005684,21107
1694,"[2, 2, 1, 0, 3, 4, 1, 1]",21107,34,0.0,5180
1695,"[0, 2, 2, 0, 1, 7, 0, 0]",5180,37,0.0,11778
1696,"[1, 1, 3, 0, 0, 0, 1, 0]",11778,57,0.0,11776
1697,"[1, 1, 3, 0, 0, 0, 0, 0]",11776,94,0.06499999999999773,2685
1698,"[0, 1, 1, 0, 3, 7, 0, 1]",2685,39,0.009000000000000341,24206
1699,"[2, 3, 3, 1, 0, 3, 1, 0]",24206,60,0.0309999999999917,60
1700,"[0, 0, 0, 0, 1, 7, 0, 0]",60,113,0.0,25723
1701,"[3, 0, 2, 0, 3, 6, 1, 1]",25723,67,0.0,9835
1702,"[1, 0, 3, 0, 3, 2, 1, 1]",9835,51,0.021000000000000796,7196
1703,"[0, 3, 2, 0, 0, 7, 0, 0]",7196,75,0.0,11371
1704,"[1, 1, 2, 0, 3, 2, 1, 1]",11371,48,0.0,18171
1705,"[2, 0, 3, 1, 3, 6, 1, 1]",18171,7,0.0,27771
1706,"[3, 1, 2, 0, 3, 6, 1, 1]",27771,69,0.03999999999999204,1054
1707,"[0, 0, 2, 0, 0, 7, 1, 0]",1054,30,0.0,5662
1708,"[0, 2, 3, 0, 0, 7, 1, 0]",5662,72,0.0,23121
1709,"[2, 3, 1, 0, 2, 4, 0, 1]",23121,34,0.0,28391
1710,"[3, 1, 3, 1, 3, 1, 1, 1]",28391,76,0.0,16465
1711,"[2, 0, 0, 0, 2, 4, 0, 1]",16465,40,0.0,23578
1712,"[2, 3, 2, 0, 0, 6, 1, 0]",23578,42,0.012999999999991019,23098
1713,"[2, 3, 1, 0, 1, 6, 1, 0]",23098,22,-0.007000000000005002,3831
1714,"[0, 1, 3, 1, 3, 5, 1, 1]",3831,114,0.0,20219
1715,"[2, 1, 3, 1, 3, 6, 1, 1]",20219,97,0.0,19579
1716,"[2, 1, 2, 0, 3, 6, 1, 1]",19579,51,0.0,24667
1717,"[3, 0, 0, 0, 2, 6, 1, 1]",24667,31,0.0,31782
1718,"[3, 3, 2, 0, 1, 1, 1, 0]",31782,40,0.0,21115
1719,"[2, 2, 1, 0, 3, 6, 1, 1]",21115,4,0.0,29947
1720,"[3, 2, 2, 1, 3, 6, 1, 1]",29947,42,0.0,22606
1721,"[2, 3, 0, 0, 2, 3, 1, 0]",22606,129,0.0,14382
1722,"[1, 3, 0, 0, 1, 3, 1, 0]",14382,132,0.0,21073
1723,"[2, 2, 1, 0, 2, 4, 0, 1]",21073,129,0.0,12905
1724,"[1, 2, 1, 0, 3, 2, 0, 1]",12905,32,0.0,27751
1725,"[3, 1, 2, 0, 3, 1, 1, 1]",27751,48,0.018000000000000682,17651
1726,"[2, 0, 2, 1, 3, 4, 1, 1]",17651,43,0.0,4179
1727,"[0, 2, 0, 0, 2, 4, 1, 1]",4179,57,0.0,22172
1728,"[2, 2, 3, 1, 0, 7, 0, 0]",22172,61,0.0,8234
1729,"[1, 0, 0, 0, 1, 2, 1, 0]",8234,130,0.0,9835
1730,"[1, 0, 3, 0, 3, 2, 1, 1]",9835,54,0.0,22042
1731,"[2, 2, 3, 0, 0, 6, 1, 0]",22042,40,0.0,30793
1732,"[3, 3, 0, 0, 2, 2, 0, 1]",30793,38,0.0,2685
1734,"[0, 1, 1, 0, 3, 7, 0, 1]",2685,46,0.0,19472
1735,"[2, 1, 2, 0, 0, 4, 0, 0]",19472,110,0.0,31794
1736,"[3, 3, 2, 0, 1, 4, 1, 0]",31794,75,0.0,25723
1737,"[3, 0, 2, 0, 3, 6, 1, 1]",25723,17,0.0,29223
1738,"[3, 2, 1, 0, 1, 1, 1, 1]",29223,51,0.0,5887
1739,"[0, 2, 3, 1, 3, 7, 1, 1]",5887,48,0.0,93
1741,"[0, 0, 0, 0, 2, 7, 0, 1]",93,37,0.007999999999995566,12879
1742,"[1, 2, 1, 0, 2, 3, 1, 1]",12879,69,0.0,62
1743,"[0, 0, 0, 0, 1, 7, 1, 0]",62,48,0.0,26130
1744,"[3, 0, 3, 0, 0, 4, 1, 0]",26130,11,-0.018000000000000682,11369
1745,"[1, 1, 2, 0, 3, 2, 0, 1]",11369,39,0.009000000000000341,18523
1746,"[2, 1, 0, 0, 2, 6, 1, 1]",18523,57,0.0,19707
1747,"[2, 1, 2, 1, 3, 6, 1, 1]",19707,40,0.0,11784
1748,"[1, 1, 3, 0, 0, 2, 0, 0]",11784,41,0.0,19579
1749,"[2, 1, 2, 0, 3, 6, 1, 1]",19579,35,0.0,6204
1750,"[0, 3, 0, 0, 1, 7, 0, 0]",6204,15,0.0,4189
1751,"[0, 2, 0, 0, 2, 7, 0, 1]",4189,36,0.0,93
1752,"[0, 0, 0, 0, 2, 7, 0, 1]",93,52,0.0,7692
1753,"[0, 3, 3, 0, 0, 3, 0, 0]",7692,100,0.07099999999999795,13547
1754,"[1, 2, 2, 1, 3, 2, 1, 1]",13547,103,0.07399999999999807,15370
1755,"[1, 3, 2, 0, 0, 2, 1, 0]",15370,40,0.01099999999999568,1150
1756,"[0, 0, 2, 0, 3, 7, 1, 0]",1150,40,0.0,5660
1757,"[0, 2, 3, 0, 0, 7, 0, 0]",5660,60,0.030000000000001137,29232
1758,"[3, 2, 1, 0, 1, 4, 0, 0]",29232,78,0.0,14894
1759,"[1, 3, 1, 0, 1, 3, 1, 0]",14894,94,0.06499999999999773,71
1760,"[0, 0, 0, 0, 2, 1, 1, 1]",71,164,0.0,625
1761,"[0, 0, 1, 0, 3, 4, 0, 1]",625,60,0.0,3147
1762,"[0, 1, 2, 0, 2, 2, 1, 1]",3147,61,0.0,31290
1763,"[3, 3, 1, 0, 1, 6, 1, 0]",31290,28,-0.001999999999995339,7708
1765,"[0, 3, 3, 0, 0, 7, 0, 0]",7708,88,0.0589999999999975,2141
1766,"[0, 1, 0, 0, 2, 7, 0, 1]",2141,46,0.0,11371
1767,"[1, 1, 2, 0, 3, 2, 1, 1]",11371,40,0.0,19579
1768,"[2, 1, 2, 0, 3, 6, 1, 1]",19579,30,0.0,8234
1769,"[1, 0, 0, 0, 1, 2, 1, 0]",8234,87,0.0,21562
1770,"[2, 2, 2, 0, 1, 6, 1, 0]",21562,45,0.015000000000000568,14414
1771,"[1, 3, 0, 0, 2, 3, 1, 0]",14414,130,0.0,16462
1772,"[2, 0, 0, 0, 2, 3, 1, 0]",16462,54,0.0,27239
1773,"[3, 1, 1, 0, 3, 1, 1, 1]",27239,57,0.0,12841
1774,"[1, 2, 1, 0, 1, 2, 0, 1]",12841,93,0.0,11786
1775,"[1, 1, 3, 0, 0, 2, 1, 0]",11786,97,0.0,6186
1776,"[0, 3, 0, 0, 1, 2, 1, 0]",6186,60,0.0,18475
1777,"[2, 1, 0, 0, 1, 2, 1, 1]",18475,97,0.0,5373
1778,"[0, 2, 2, 1, 3, 7, 0, 1]",5373,48,0.018000000000000682,12887
